Date,Open,High,Low,Close,Adj Close,Volume
2015-07-13,212.2899932861328,212.5500030517578,211.8000030517578,212.47999572753903,192.3656311035156,89030000.0
2015-07-20,212.75,213.17999267578125,207.6000061035156,208.0,188.3097381591797,445343800.0
2015-07-27,206.94000244140625,211.4499969482422,206.25999450683597,210.5,190.57305908203125,556268500.0
2015-08-03,210.4600067138672,211.30999755859372,206.8699951171875,207.9499969482422,188.264404296875,515462100.0
2015-08-10,209.27999877929688,210.6699981689453,205.3600006103516,209.4199981689453,189.5953063964844,540645600.0
2015-08-17,208.7100067138672,210.67999267578125,197.5200042724609,197.8300018310547,179.10243225097656,864627700.0
2015-08-24,187.4900054931641,199.83999633789062,182.3999938964844,199.27999877929688,180.4152069091797,1650892700.0
2015-08-31,198.1100006103516,199.1300048828125,190.72999572753903,192.58999633789062,174.35850524902344,938737300.0
2015-09-07,195.94000244140625,199.47000122070312,194.25,196.7400054931641,178.11566162109375,543675700.0
2015-09-14,196.9499969482422,202.88999938964844,194.9600067138672,195.4499969482422,176.9477996826172,792543900.0
2015-09-21,196.44000244140625,197.67999267578125,190.55999755859372,192.8500061035156,175.50160217285156,666841300.0
2015-09-28,191.77999877929688,195.02999877929688,186.92999267578125,195.0,177.45816040039062,843095800.0
2015-10-05,196.4600067138672,201.8999938964844,196.3300018310547,201.3300018310547,183.21871948242188,621027000.0
2015-10-12,201.4199981689453,203.2899932861328,198.94000244140625,203.2700042724609,184.9842071533203,492262800.0
2015-10-19,202.5,207.9499969482422,201.6499938964844,207.50999450683597,188.8427734375,576364400.0
2015-10-26,207.3000030517578,209.44000244140625,205.7899932861328,207.92999267578125,189.22499084472656,504447900.0
2015-11-02,208.32000732421875,211.66000366210938,208.1699981689453,210.0399932861328,191.1451568603516,466621600.0
2015-11-09,209.30999755859372,209.4900054931641,202.44000244140625,202.5399932861328,184.31983947753903,549621600.0
2015-11-16,202.32000732421875,210.1199951171875,202.17999267578125,209.30999755859372,190.4808349609375,542343400.0
2015-11-23,209.3800048828125,209.97999572753903,207.41000366210938,209.55999755859372,190.7083740234375,253103500.0
2015-11-30,209.75,211.0,204.75,209.6199951171875,190.762939453125,678260500.0
2015-12-07,209.22999572753903,209.72999572753903,201.50999450683597,201.8800048828125,183.71925354003903,695103200.0
2015-12-14,202.07000732421875,208.47999572753903,199.8300018310547,200.0200042724609,182.02658081054688,957957800.0
2015-12-21,201.41000366210938,206.3300018310547,200.08999633789062,205.67999267578125,188.29139709472656,369647300.0
2015-12-28,204.8600006103516,207.7899932861328,203.8699951171875,203.8699951171875,186.63442993164062,336736200.0
2016-01-04,200.4900054931641,201.8999938964844,191.5800018310547,191.9199981689453,175.69471740722656,908565200.0
2016-01-11,193.00999450683597,194.8600006103516,185.5200042724609,187.80999755859372,171.93215942382812,1147082700.0
2016-01-18,189.9600067138672,190.75999450683597,181.0200042724609,190.5200042724609,174.41305541992188,845884700.0
2016-01-25,189.9199981689453,193.8800048828125,187.05999755859372,193.72000122070312,177.342529296875,811418300.0
2016-02-01,192.52999877929688,194.5800018310547,187.1000061035156,187.9499969482422,172.06033325195312,844001500.0
2016-02-08,185.7700042724609,188.33999633789062,181.08999633789062,186.6300048828125,170.85194396972656,870945200.0
2016-02-15,188.7700042724609,193.32000732421875,187.6300048828125,192.0,175.76792907714844,473396200.0
2016-02-22,193.8699951171875,196.67999267578125,189.32000732421875,195.08999633789062,178.59669494628906,606469800.0
2016-02-29,195.1100006103516,201.3500061035156,193.3300018310547,200.42999267578125,183.4852600097656,594598600.0
2016-03-07,199.33999633789062,202.80999755859372,197.3800048828125,202.75999450683597,185.6182556152344,613798300.0
2016-03-14,202.16000366210938,205.22999572753903,201.0500030517578,204.3800048828125,187.101318359375,568735200.0
2016-03-21,204.07000732421875,205.22999572753903,201.7400054931641,203.1199951171875,186.9069061279297,335812000.0
2016-03-28,203.6100006103516,207.13999938964844,202.3999938964844,206.9199981689453,190.40353393554688,450704000.0
2016-04-04,206.8300018310547,207.07000732421875,203.08999633789062,204.5,188.1767120361328,463898600.0
2016-04-11,205.25,208.6000061035156,203.6999969482422,207.77999877929688,191.1949157714844,436419000.0
2016-04-18,207.77999877929688,210.9199981689453,207.0,208.97000122070312,192.2899169921875,436894100.0
2016-04-25,208.25999450683597,209.80999755859372,205.02999877929688,206.3300018310547,189.86065673828125,459000400.0
2016-05-02,206.9199981689453,208.17999267578125,203.8800048828125,205.72000122070312,189.2993469238281,417788100.0
2016-05-09,205.57000732421875,208.5399932861328,204.3800048828125,204.75999450683597,188.4159698486328,419635000.0
2016-05-16,204.9600067138672,207.33999633789062,202.77999877929688,205.4900054931641,189.0876922607422,532894700.0
2016-05-23,205.50999450683597,210.25,204.9900054931641,210.2400054931641,193.4585876464844,348333700.0
2016-05-30,210.55999755859372,210.92999267578125,208.8600006103516,210.27999877929688,193.49533081054688,344617400.0
2016-06-06,210.6999969482422,212.5200042724609,209.42999267578125,210.07000732421875,193.3021240234375,379648800.0
2016-06-13,209.3600006103516,210.3699951171875,205.58999633789062,206.5200042724609,190.03550720214844,618523800.0
2016-06-20,208.82000732421875,210.8699951171875,202.72000122070312,203.2400054931641,187.98985290527344,686987600.0
2016-06-27,201.58999633789062,210.4900054931641,198.6499938964844,209.9199981689453,194.16864013671875,798564000.0
2016-07-04,208.9499969482422,212.94000244140625,207.05999755859372,212.6499938964844,196.69374084472656,425390000.0
2016-07-11,213.19000244140625,217.00999450683597,212.9499969482422,215.8300018310547,199.6351776123047,460619900.0
2016-07-18,215.97000122070312,217.3699951171875,215.6300048828125,217.2400054931641,200.9393615722656,301795900.0
2016-07-25,217.0,217.5399932861328,215.6199951171875,217.1199951171875,200.82835388183597,354592600.0
2016-08-01,217.19000244140625,218.22999572753903,214.25,218.17999267578125,201.808837890625,338078200.0
2016-08-08,218.3999938964844,218.94000244140625,217.22999572753903,218.4600067138672,202.06784057617188,282917100.0
2016-08-15,218.88999938964844,219.5,217.0200042724609,218.5399932861328,202.14181518554688,306593700.0
2016-08-22,218.25999450683597,219.6000061035156,216.25,217.2899932861328,200.9856109619141,378228000.0
2016-08-29,217.44000244140625,218.8699951171875,216.02999877929688,218.3699951171875,201.98458862304688,391024300.0
2016-09-05,218.6999969482422,219.22000122070312,213.25,213.27999877929688,197.2765045166016,428949000.0
2016-09-12,212.38999938964844,216.80999755859372,212.30999755859372,213.3699951171875,197.35972595214844,774789500.0
2016-09-19,214.1300048828125,217.52999877929688,213.02999877929688,215.9900054931641,200.79234313964844,410509800.0
2016-09-26,215.0200042724609,217.1199951171875,213.6199951171875,216.3000030517578,201.0805206298828,501006600.0
2016-10-03,215.82000732421875,216.3000030517578,213.9900054931641,215.0399932861328,199.9091796875,428991900.0
2016-10-10,216.16000366210938,216.6999969482422,211.2100067138672,213.1199951171875,198.12429809570312,450791700.0
2016-10-17,213.08999633789062,214.63999938964844,212.1699981689453,213.97999572753903,198.92376708984372,364393500.0
2016-10-24,215.0,215.32000732421875,211.7100067138672,212.5399932861328,197.5850830078125,420237800.0
2016-10-31,212.92999267578125,213.19000244140625,208.3800048828125,208.5500030517578,193.87586975097656,485446500.0
2016-11-07,208.5500030517578,218.30999755859372,208.5500030517578,216.4199981689453,201.1920623779297,747662000.0
2016-11-14,217.02999877929688,219.2700042724609,215.72000122070312,218.5,203.12571716308597,407913300.0
2016-11-21,219.1699981689453,221.55999755859372,219.0,221.5200042724609,205.9332275390625,234324100.0
2016-11-28,221.16000366210938,221.82000732421875,219.1499938964844,219.67999267578125,204.2226867675781,413631800.0
2016-12-05,220.6499938964844,226.52999877929688,220.4199981689453,226.50999450683597,210.5721435546875,426173500.0
2016-12-12,226.3999938964844,228.33999633789062,224.6699981689453,225.0399932861328,209.2055511474609,636388200.0
2016-12-19,225.25,226.57000732421875,224.9199981689453,225.7100067138672,211.065185546875,341005800.0
2016-12-26,226.0200042724609,226.72999572753903,222.72999572753903,223.52999877929688,209.026611328125,264461900.0
2017-01-02,225.0399932861328,227.75,223.8800048828125,227.2100067138672,212.46783447265625,320049800.0
2017-01-09,226.91000366210938,227.4499969482422,224.9600067138672,227.0500030517578,212.31820678710938,320192700.0
2017-01-16,226.30999755859372,227.30999755859372,225.41000366210938,226.7400054931641,212.02833557128903,311811500.0
2017-01-23,226.7400054931641,229.7100067138672,225.2700042724609,228.97000122070312,214.11366271972656,374736400.0
2017-01-30,228.1699981689453,229.5500030517578,226.32000732421875,229.33999633789062,214.45965576171875,384956600.0
2017-02-06,228.8699951171875,231.7700042724609,228.30999755859372,231.50999450683597,216.4888153076172,299258600.0
2017-02-13,232.0800018310547,235.16000366210938,232.0500030517578,235.08999633789062,219.83657836914062,375003400.0
2017-02-20,235.5200042724609,236.8999938964844,235.41000366210938,236.7400054931641,221.37950134277344,308058800.0
2017-02-27,236.63999938964844,240.32000732421875,236.0200042724609,238.4199981689453,222.9505157470703,454855800.0
2017-03-06,237.5,238.1199951171875,235.7400054931641,237.69000244140625,222.2678375244141,371339600.0
2017-03-13,237.6199951171875,239.44000244140625,236.19000244140625,237.02999877929688,221.65066528320312,380565500.0
2017-03-20,237.02999877929688,237.6100006103516,232.9600067138672,233.8600006103516,219.6377410888672,494830700.0
2017-03-27,231.92999267578125,236.5200042724609,231.6100006103516,235.7400054931641,221.40342712402344,373359800.0
2017-04-03,235.8000030517578,237.38999938964844,233.91000366210938,235.1999969482422,220.89622497558597,394361400.0
2017-04-10,235.3600006103516,236.25999450683597,232.50999450683597,232.50999450683597,218.36984252929688,330405400.0
2017-04-17,233.1100006103516,235.8500061035156,232.8800048828125,234.58999633789062,220.32334899902344,423293100.0
2017-04-24,237.17999267578125,239.52999877929688,234.55999755859372,238.0800018310547,223.6011199951172,401553800.0
2017-05-01,238.67999267578125,239.72000122070312,237.6999969482422,239.6999969482422,225.1225891113281,320859900.0
2017-05-08,239.75,240.19000244140625,238.1300048828125,238.97999572753903,224.4463348388672,270313700.0
2017-05-15,239.47000122070312,240.6699981689453,235.42999267578125,238.30999755859372,223.81710815429688,507393900.0
2017-05-22,238.8999938964844,242.0800018310547,238.82000732421875,241.7100067138672,227.0103302001953,266981600.0
2017-05-29,241.33999633789062,244.3500061035156,240.63999938964844,244.1699981689453,229.3207244873047,284626000.0
2017-06-05,243.97000122070312,245.00999450683597,241.9499969482422,243.41000366210938,228.6069793701172,347425600.0
2017-06-12,243.1300048828125,244.8699951171875,241.6300048828125,242.63999938964844,227.8837890625,375795400.0
2017-06-19,243.58999633789062,244.72999572753903,242.41000366210938,243.1300048828125,229.45753479003903,289142700.0
2017-06-26,243.8999938964844,244.3800048828125,239.9600067138672,241.8000030517578,228.20230102539062,402761200.0
2017-07-03,242.8800048828125,243.3800048828125,240.33999633789062,242.1100006103516,228.4948883056641,216954500.0
2017-07-10,242.1100006103516,245.97000122070312,240.8500061035156,245.55999755859372,231.7508850097656,246362600.0
2017-07-17,245.47000122070312,247.4199981689453,244.6699981689453,246.8800048828125,232.9966583251953,256784700.0
2017-07-24,246.7899932861328,248.0,245.67999267578125,246.91000366210938,233.02496337890625,269968300.0
2017-07-31,247.3699951171875,247.7899932861328,246.3699951171875,247.41000366210938,233.4968719482422,269148100.0
2017-08-07,247.4900054931641,248.91000366210938,243.6999969482422,244.1199951171875,230.39183044433597,351696400.0
2017-08-14,245.58999633789062,247.57000732421875,242.1999969482422,242.7100067138672,229.0611572265625,450488500.0
2017-08-21,242.63999938964844,245.6199951171875,241.8300018310547,244.55999755859372,230.80714416503903,294001200.0
2017-08-28,245.1699981689453,248.3300018310547,242.92999267578125,247.83999633789062,233.9026641845703,319543000.0
2017-09-04,247.25999450683597,247.5200042724609,244.9499969482422,246.5800018310547,232.7135162353516,271183200.0
2017-09-11,248.0399932861328,250.32000732421875,248.0200042724609,249.19000244140625,235.1767425537109,378367500.0
2017-09-18,249.6100006103516,250.19000244140625,248.9199981689453,249.44000244140625,236.5809783935547,252342800.0
2017-09-25,249.1499938964844,251.32000732421875,248.0800018310547,251.22999572753903,238.27870178222656,322504600.0
2017-10-02,251.4900054931641,254.6999969482422,251.2899932861328,254.3699951171875,241.25680541992188,325955600.0
2017-10-09,254.6300048828125,255.2700042724609,253.6499938964844,254.9499969482422,241.80694580078125,228400300.0
2017-10-16,255.2100067138672,257.1400146484375,254.3500061035156,257.1099853515625,243.8555603027344,261751200.0
2017-10-23,257.48001098632807,257.8900146484375,254.0,257.70999145507807,244.4246368408203,389927000.0
2017-10-30,256.47000122070307,258.5,256.19000244140625,258.45001220703125,245.1265106201172,284832400.0
2017-11-06,258.29998779296875,259.35000610351557,256.3599853515625,258.08999633789057,244.7850341796875,312694600.0
2017-11-13,257.3099975585937,259.04000854492193,255.6300048828125,257.8599853515625,244.56689453125,335889100.0
2017-11-20,258.1400146484375,260.48001098632807,257.8599853515625,260.3599853515625,246.9380187988281,190142200.0
2017-11-27,260.41000366210943,266.04998779296875,260.0,264.45999145507807,250.82667541503903,521044000.0
2017-12-04,266.3099975585937,266.79998779296875,262.70999145507807,265.510009765625,251.8225860595703,401716200.0
2017-12-11,266.3099975585937,267.5599975585937,265.3900146484375,266.510009765625,252.7710266113281,516455700.0
2017-12-18,268.10000610351557,268.60000610351557,266.69000244140625,267.510009765625,255.0163116455078,388541200.0
2017-12-25,267.04998779296875,268.54998779296875,266.6400146484375,266.8599853515625,254.39669799804688,244118900.0
2018-01-01,267.83999633789057,273.5599975585937,267.39999389648443,273.42001342773443,260.65029907226557,340886500.0
2018-01-08,273.3099975585937,278.1099853515625,272.92001342773443,277.92001342773443,264.940185546875,337325100.0
2018-01-15,279.35000610351557,280.41000366210943,276.17999267578125,280.41000366210943,267.3138427734375,461462000.0
2018-01-22,280.17001342773443,286.6300048828125,280.1099853515625,286.5799865722656,273.19564819335943,515553600.0
2018-01-29,285.92999267578125,286.42999267578125,275.41000366210943,275.45001220703125,262.58551025390625,593556800.0
2018-02-05,273.45001220703125,275.85000610351557,252.9199981689453,261.5,249.2870330810547,1347099500.0
2018-02-12,263.82998657226557,275.32000732421875,261.66000366210943,273.1099853515625,260.35476684570307,617315700.0
2018-02-19,272.02999877929693,274.72000122070307,269.6400146484375,274.70999145507807,261.88003540039057,388531100.0
2018-02-26,275.92999267578125,278.92001342773443,264.82000732421875,269.07998657226557,256.51303100585943,623436700.0
2018-03-05,267.73001098632807,278.8699951171875,267.6099853515625,278.8699951171875,265.84579467773443,444110600.0
2018-03-12,279.20001220703125,280.41000366210943,274.1400146484375,274.20001220703125,261.39389038085943,453565500.0
2018-03-19,273.35000610351557,274.39999389648443,257.82998657226557,258.04998779296875,246.9833984375,579996000.0
2018-03-26,262.1300048828125,266.76998901367193,258.57998657226557,263.14999389648443,251.8646697998047,529951400.0
2018-04-02,262.54998779296875,266.6400146484375,254.6699981689453,259.72000122070307,248.5817413330078,692132300.0
2018-04-09,261.3699951171875,267.54000854492193,259.94000244140625,265.14999389648443,253.7788543701172,454081800.0
2018-04-16,267.0,271.29998779296875,265.6099853515625,266.6099853515625,255.17626953125,363000200.0
2018-04-23,267.260009765625,267.98001098632807,260.85000610351557,266.5599975585937,255.12843322753903,407069900.0
2018-04-30,267.260009765625,267.8900146484375,259.04998779296875,266.01998901367193,254.61155700683597,470288200.0
2018-05-07,266.8900146484375,273.14999389648443,265.14999389648443,272.85000610351557,261.148681640625,314405600.0
2018-05-14,273.33999633789057,274.07998657226557,270.02999877929693,271.32998657226557,259.69381713867193,316673700.0
2018-05-21,273.010009765625,274.25,270.77999877929693,272.14999389648443,260.47869873046875,308105100.0
2018-05-28,270.3099975585937,273.94000244140625,267.760009765625,273.60000610351557,261.86648559570307,350365300.0
2018-06-04,274.52999877929693,278.27999877929693,274.17999267578125,278.19000244140625,266.25967407226557,304361500.0
2018-06-11,278.44000244140625,279.48001098632807,275.35000610351557,277.1300048828125,265.24514770507807,407431300.0
2018-06-18,275.489990234375,276.72000122070307,273.52999877929693,274.739990234375,264.138427734375,330194500.0
2018-06-25,273.44000244140625,273.8699951171875,268.489990234375,271.27999877929693,260.8119506835937,485755300.0
2018-07-02,269.510009765625,275.83999633789057,269.239990234375,275.42001342773443,264.79214477539057,229161500.0
2018-07-09,276.54998779296875,279.92999267578125,276.5,279.58999633789057,268.80123901367193,287912600.0
2018-07-16,279.6400146484375,281.17999267578125,278.41000366210943,279.67999267578125,268.88778686523443,288859800.0
2018-07-23,279.45001220703125,284.3699951171875,279.0599975585937,281.42001342773443,270.56063842773443,328645600.0
2018-07-30,281.510009765625,283.6600036621094,279.16000366210943,283.6000061035156,272.656494140625,303528100.0
2018-08-06,283.6400146484375,286.010009765625,282.3599853515625,283.1600036621094,272.2335205078125,237505100.0
2018-08-13,283.4700012207031,285.55999755859375,280.16000366210943,285.05999755859375,274.06015014648443,348086700.0
2018-08-20,285.57000732421875,287.6700134277344,285.05999755859375,287.510009765625,276.41561889648443,258765100.0
2018-08-27,288.8599853515625,291.739990234375,288.67999267578125,290.30999755859375,279.1075439453125,292871700.0
2018-09-03,289.8399963378906,290.2099914550781,286.7099914550781,287.6000061035156,276.50216674804693,269481500.0
2018-09-10,288.739990234375,291.2699890136719,286.9800109863281,290.8800048828125,279.65557861328125,266666300.0
2018-09-17,290.82000732421875,293.94000244140625,289.0299987792969,291.989990234375,280.72271728515625,385095300.0
2018-09-24,291.3399963378906,292.239990234375,289.4100036621094,290.7200012207031,280.7669677734375,306860200.0
2018-10-01,292.1099853515625,293.2099914550781,286.2200012207031,287.82000732421875,277.96627807617193,391529300.0
2018-10-08,287.04998779296875,288.8599853515625,270.3599853515625,275.95001220703125,266.502685546875,834839200.0
2018-10-15,275.54998779296875,281.14999389648443,274.29998779296875,276.25,266.7924194335937,605604600.0
2018-10-22,277.0,277.3599853515625,262.29000854492193,265.32998657226557,256.24624633789057,746211300.0
2018-10-29,268.79998779296875,275.23001098632807,259.85000610351557,271.8900146484375,262.58172607421875,668290500.0
2018-11-05,272.44000244140625,281.22000122070307,271.35000610351557,277.760009765625,268.250732421875,392858000.0
2018-11-12,277.19000244140625,277.45999145507807,267.010009765625,273.73001098632807,264.35867309570307,584955500.0
2018-11-19,273.04998779296875,273.3800048828125,263.07000732421875,263.25,254.23745727539062,357454600.0
2018-11-26,265.77999877929693,276.27999877929693,265.33999633789057,275.64999389648443,266.21292114257807,463664000.0
2018-12-03,280.27999877929693,280.39999389648443,262.44000244140625,263.57000732421875,254.5465087890625,646366600.0
2018-12-10,263.3699951171875,269.0,258.6199951171875,260.47000122070307,251.55262756347656,584550800.0
2018-12-17,259.39999389648443,260.64999389648443,239.97999572753903,240.6999969482422,232.4594573974609,1022399200.0
2018-12-24,239.0399932861328,251.3999938964844,233.75999450683597,247.75,240.66537475585938,705164500.0
2018-12-31,249.55999755859372,253.1100006103516,243.6699981689453,252.38999938964844,245.17266845703125,557994100.0
2019-01-07,252.69000244140625,259.16000366210943,251.69000244140625,258.98001098632807,251.57423400878903,471340300.0
2019-01-14,256.8599853515625,266.98001098632807,256.41000366210943,266.45999145507807,258.84033203125,457771900.0
2019-01-21,264.82000732421875,266.70001220703125,260.66000366210943,265.77999877929693,258.17977905273443,357649000.0
2019-01-28,263.3900146484375,271.20001220703125,261.79000854492193,270.0599975585937,262.33737182617193,434018300.0
2019-02-04,270.1099853515625,273.44000244140625,267.82998657226557,270.47000122070307,262.73565673828125,369916300.0
2019-02-11,271.20001220703125,277.41000366210943,270.02999877929693,277.3699951171875,269.4383544921875,385891900.0
2019-02-18,276.48001098632807,279.3599853515625,276.35000610351557,279.1400146484375,271.15771484375,278060900.0
2019-02-25,280.73001098632807,281.3099975585937,277.48001098632807,280.42001342773443,272.401123046875,330945200.0
2019-03-04,281.6000061035156,281.8699951171875,272.42001342773443,274.45999145507807,266.611572265625,421329900.0
2019-03-11,275.260009765625,282.3800048828125,275.23001098632807,281.3099975585937,273.26568603515625,374233000.0
2019-03-18,281.54998779296875,285.17999267578125,279.17999267578125,279.25,272.45944213867193,439286800.0
2019-03-25,278.8699951171875,282.8399963378906,277.6400146484375,282.4800109863281,275.61093139648443,364351100.0
2019-04-01,284.70001220703125,288.6300048828125,284.3999938964844,288.57000732421875,281.5528259277344,293550700.0
2019-04-08,288.1000061035156,290.4700012207031,286.70001220703125,290.1600036621094,283.1041564941406,297131000.0
2019-04-15,290.239990234375,291.42999267578125,288.6600036621094,290.0199890136719,282.9675598144531,228726700.0
2019-04-22,289.1700134277344,293.489990234375,289.07000732421875,293.4100036621094,286.2751159667969,251486900.0
2019-04-29,293.510009765625,294.95001220703125,289.5199890136719,294.0299987792969,286.8800048828125,331555200.0
2019-05-06,289.25,293.30999755859375,282.29998779296875,288.1000061035156,281.09420776367193,559396700.0
2019-05-13,282.4200134277344,289.2099914550781,279.92999267578125,285.8399963378906,278.88916015625,455352700.0
2019-05-20,284.05999755859375,286.92999267578125,280.57000732421875,282.7799987792969,275.90359497070307,313209100.0
2019-05-27,283.0899963378906,284.1499938964844,275.239990234375,275.26998901367193,268.57620239257807,324388900.0
2019-06-03,275.3099975585937,288.8500061035156,273.08999633789057,287.6499938964844,280.65512084960943,388532200.0
2019-06-10,289.3699951171875,291.3999938964844,287.82000732421875,289.260009765625,282.2260437011719,267695000.0
2019-06-17,289.5199890136719,296.30999755859375,289.17999267578125,294.0,286.85076904296875,403194400.0
2019-06-24,294.2300109863281,294.5799865722656,290.3500061035156,293.0,287.26544189453125,280902400.0
2019-07-01,296.67999267578125,298.82000732421875,294.3299865722656,298.4599914550781,292.61859130859375,233188200.0
2019-07-08,297.010009765625,300.7300109863281,295.4800109863281,300.6499938964844,294.7657470703125,236543700.0
2019-07-15,301.1300048828125,301.1300048828125,296.70001220703125,297.1700134277344,291.3539123535156,216657600.0
2019-07-22,297.6099853515625,302.2300109863281,297.0400085449219,302.010009765625,296.09912109375,235894000.0
2019-07-29,301.8800048828125,302.010009765625,290.8999938964844,292.6199951171875,286.89288330078125,447617000.0
2019-08-05,288.0899963378906,293.6199951171875,281.7200012207031,291.6199951171875,285.9124755859375,621473300.0
2019-08-12,289.9599914550781,294.1499938964844,282.3900146484375,288.8500061035156,283.19671630859375,475126300.0
2019-08-19,292.19000244140625,293.92999267578125,283.4700012207031,284.8500061035156,279.2750244140625,355520800.0
2019-08-26,287.2699890136719,294.239990234375,285.25,292.45001220703125,286.72625732421875,319590000.0
2019-09-02,290.57000732421875,298.8299865722656,289.2699890136719,298.04998779296875,292.2166442871094,248831100.0
2019-09-09,299.1400146484375,302.4599914550781,295.9700012207031,301.0899963378906,295.1971435546875,313042000.0
2019-09-16,299.8399963378906,302.6300048828125,297.4100036621094,298.2799987792969,292.442138671875,339168000.0
2019-09-23,297.54998779296875,299.8399963378906,293.69000244140625,295.3999938964844,290.9559631347656,351126500.0
2019-09-30,295.9700012207031,298.4599914550781,284.82000732421875,294.3500061035156,289.9217529296875,412814300.0
2019-10-07,293.4700012207031,298.739990234375,288.489990234375,296.2799987792969,291.8227233886719,371694700.0
2019-10-14,295.92999267578125,300.239990234375,295.57000732421875,297.9700012207031,293.4873046875,246118100.0
2019-10-21,299.4200134277344,302.20001220703125,298.5,301.6000061035156,297.06268310546875,202654000.0
2019-10-28,302.94000244140625,306.19000244140625,301.7300109863281,306.1400146484375,301.5343933105469,276271100.0
2019-11-04,307.8500061035156,309.6499938964844,306.05999755859375,308.94000244140625,304.2922668457031,253331600.0
2019-11-11,307.4200134277344,311.8399963378906,307.2699890136719,311.7900085449219,307.0993957519531,249443100.0
2019-11-18,311.5299987792969,312.69000244140625,309.05999755859375,310.9599914550781,306.2818908691406,295953800.0
2019-11-25,311.9800109863281,315.4800109863281,311.9800109863281,314.30999755859375,309.5814514160156,167253500.0
2019-12-02,314.5899963378906,315.30999755859375,307.1300048828125,314.8699951171875,310.133056640625,288425500.0
2019-12-09,314.44000244140625,318.6700134277344,312.80999755859375,317.32000732421875,312.54620361328125,318810900.0
2019-12-16,319.2200012207031,321.9700012207031,317.25,320.7300109863281,315.9048767089844,424433000.0
2019-12-23,321.5899963378906,323.79998779296875,320.8999938964844,322.8599853515625,319.5662841796875,146700000.0
2019-12-30,322.95001220703125,324.8900146484375,320.1499938964844,322.4100036621094,319.12091064453125,243667300.0
2020-01-06,320.489990234375,327.4599914550781,320.3599853515625,325.7099914550781,322.38720703125,265948900.0
2020-01-13,326.3900146484375,332.17999267578125,325.9200134277344,331.95001220703125,328.5635986328125,331811500.0
2020-01-20,330.8999938964844,332.95001220703125,327.3599853515625,328.7699890136719,325.416015625,266198700.0
2020-01-27,323.0299987792969,328.6300048828125,320.7300109863281,321.7300109863281,318.4478454589844,391122800.0
2020-02-03,323.3500061035156,334.19000244140625,323.2200012207031,332.20001220703125,328.81103515625,312265700.0
2020-02-10,331.2300109863281,338.1199951171875,331.19000244140625,337.6000061035156,334.15594482421875,260011300.0
2020-02-17,336.510009765625,339.0799865722656,332.5799865722656,333.4800109863281,330.0779724121094,293992500.0
2020-02-24,323.1400146484375,333.55999755859375,285.5400085449219,296.260009765625,293.2377014160156,1243284200.0
2020-03-02,298.2099914550781,313.8399963378906,290.2300109863281,297.4599914550781,294.4254150390625,1130490100.0
2020-03-09,275.29998779296875,288.5199890136719,247.67999267578125,269.32000732421875,266.572509765625,1562964500.0
2020-03-16,241.17999267578125,256.89999389648443,228.0200042724609,228.8000030517578,226.46588134765625,1523388400.0
2020-03-23,228.19000244140625,262.79998779296875,218.25999450683597,253.4199981689453,252.3096923828125,1342924000.0
2020-03-30,255.6999969482422,263.32998657226557,243.8999938964844,248.19000244140625,247.1026153564453,869026800.0
2020-04-06,257.83999633789057,281.20001220703125,248.1699981689453,278.20001220703125,276.98114013671875,733545600.0
2020-04-13,277.1400146484375,287.29998779296875,271.41000366210943,286.6400146484375,285.3841552734375,649240600.0
2020-04-20,282.6099853515625,286.7900085449219,272.01998901367193,282.9700012207031,281.730224609375,509895300.0
2020-04-27,285.1199951171875,294.8800048828125,281.5199890136719,282.7900085449219,281.551025390625,548933400.0
2020-05-04,280.739990234375,292.95001220703125,279.1300048828125,292.44000244140625,291.1587219238281,385948200.0
2020-05-11,290.3399963378906,294.239990234375,272.989990234375,286.2799987792969,285.0257263183594,552746300.0
2020-05-18,293.04998779296875,297.8699951171875,291.95001220703125,295.44000244140625,294.1455993652344,443623300.0
2020-05-25,301.92999267578125,306.8399963378906,295.4599914550781,304.32000732421875,302.9866943359375,403439700.0
2020-06-01,303.6199951171875,321.2699890136719,303.05999755859375,319.3399963378906,317.9408874511719,448912200.0
2020-06-08,320.2200012207031,323.4100036621094,298.6000061035156,304.2099914550781,302.8771667480469,649893900.0
2020-06-15,298.0199890136719,315.6400146484375,296.739990234375,308.6400146484375,307.28778076171875,572743100.0
2020-06-22,307.989990234375,314.5,299.4200134277344,300.04998779296875,300.04998779296875,493363100.0
2020-06-29,301.4100036621094,315.70001220703125,298.92999267578125,312.2300109863281,312.2300109863281,334908800.0
2020-07-06,316.3699951171875,317.8800048828125,310.67999267578125,317.5899963378906,317.5899963378906,340167000.0
2020-07-13,320.1300048828125,323.0400085449219,312.0,321.7200012207031,321.7200012207031,401150800.0
